MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368121820,2022-03-31T17:55:25,29.9415,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T17:56:31,29.9415,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T17:57:38,29.94151,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T17:58:43,29.94152,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T17:59:49,29.94152,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:00:01,29.94152,-89.99845,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:01:07,29.94151,-89.99845,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:02:13,29.9415,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:03:20,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:04:26,29.94151,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:05:31,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:06:38,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:07:43,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:08:50,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:09:55,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:11:02,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:12:07,29.9415,-89.99844,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:13:13,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:14:19,29.9415,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:15:25,29.9415,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:16:31,29.94148,-89.99843,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:17:37,29.9415,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:18:43,29.9415,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:19:50,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:20:55,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:22:01,29.94149,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:23:07,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:24:13,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:25:19,29.94149,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:26:25,29.9415,-89.99844,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:27:31,29.9415,-89.99843,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:28:37,29.9415,-89.99843,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:29:43,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:30:49,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:31:55,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:33:01,29.94151,-89.99845,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:34:07,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:35:08,29.94152,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:36:13,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:37:19,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:38:25,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:39:31,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:40:37,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:41:43,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:42:49,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:43:55,29.94149,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:45:01,29.9415,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:46:07,29.9415,-89.99844,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:47:13,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:48:19,29.94151,-89.99845,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:49:25,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:50:32,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:51:37,29.94152,-89.99849,0,360,313,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:52:43,29.94151,-89.99847,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:53:44,29.94152,-89.99847,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:54:49,29.94151,-89.99845,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:55:50,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:56:55,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:58:01,29.94153,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T18:59:07,29.94152,-89.99845,0.1,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:00:01,29.94153,-89.99844,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:01:08,29.94152,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:02:13,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:03:19,29.94152,-89.99844,0.2,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:04:25,29.94153,-89.99843,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:05:31,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:06:37,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:07:44,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:08:50,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:09:56,29.94151,-89.99843,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:11:02,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:12:07,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:13:13,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:14:19,29.9415,-89.99844,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:15:25,29.9415,-89.99843,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:16:31,29.94151,-89.99844,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:17:38,29.9415,-89.99845,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:18:43,29.94151,-89.99844,0,360,311,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:19:49,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:20:55,29.94149,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:22:01,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:23:07,29.9415,-89.99845,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:24:13,29.94152,-89.99847,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:25:19,29.94152,-89.99847,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:26:25,29.94151,-89.99847,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:27:31,29.94151,-89.99845,0.1,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:28:37,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:29:43,29.9415,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:30:49,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:31:55,29.9415,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:33:01,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:34:07,29.94151,-89.99845,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:35:08,29.94151,-89.99844,0,360,312,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:36:09,29.94151,-89.99847,0.1,360,325,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:37:11,29.94135,-89.99845,4.1,177.3,13,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:38:13,29.93956,-89.9966,13.2,134.6,136,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:39:15,29.93679,-89.99339,13.7,132.2,134,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:40:19,29.9342,-89.9898,14.5,125.1,125,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:41:25,29.93161,-89.98578,13.8,123.6,123,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:42:31,29.92946,-89.98149,14.1,119.1,118,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:43:37,29.92752,-89.9771,14,115.3,114,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:44:43,29.92576,-89.97259,14.2,113.7,114,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:45:45,29.92437,-89.9682,14.1,104.6,102,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:46:49,29.92362,-89.96353,13.9,98,96,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:47:55,29.92303,-89.95861,14,98.1,97,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:49:02,29.92259,-89.95357,14.3,92.9,92,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:50:07,29.92239,-89.94845,14.5,91.2,90,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:51:13,29.92232,-89.94331,14.6,94.8,95,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:52:19,29.92193,-89.93815,14.6,97.9,99,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:53:25,29.92129,-89.93321,14.4,100.4,101,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:54:32,29.92036,-89.92815,14.5,105.8,107,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:55:37,29.91886,-89.92341,14.5,113.8,114,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:56:39,29.91663,-89.91924,14.7,130.7,131,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:57:41,29.91355,-89.91591,14.7,145.9,149,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:58:43,29.91014,-89.9133,14.2,146.8,150,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T19:59:49,29.90635,-89.91086,13.8,152.2,154,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:00:01,29.90566,-89.91045,14.1,154.8,159,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:01:07,29.90181,-89.90858,13.9,157.8,158,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:02:13,29.89772,-89.90682,14.2,160.8,160,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:03:19,29.89355,-89.90519,14.4,161.7,160,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:04:26,29.88932,-89.90367,14.3,161.5,159,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:05:31,29.88519,-89.90246,14,171.9,171,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:06:33,29.88106,-89.90223,14.2,183.8,187,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:07:37,29.87699,-89.9029,14.2,191,194,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:08:39,29.87307,-89.90441,14,205.9,211,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:09:41,29.8697,-89.90703,14.1,222.6,227,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:10:43,29.86699,-89.91051,14,236.3,242,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:11:45,29.86526,-89.91463,13.9,251.5,258,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:12:47,29.8648,-89.91914,13.9,273.6,278,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:13:49,29.86553,-89.9236,13.9,290.5,293,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:14:55,29.86718,-89.92817,14.2,292.8,294,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:16:01,29.86897,-89.93267,14,297.5,298,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:17:02,29.87086,-89.93659,14,300.9,301,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:18:08,29.87312,-89.94077,14,303.5,304,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:19:13,29.8754,-89.94496,14,300.7,301,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:20:19,29.87745,-89.94921,14.1,297.8,296,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:21:25,29.87921,-89.95386,14.1,286.4,283,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:22:31,29.88036,-89.95857,14.1,282.9,280,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:23:37,29.88111,-89.96346,14.1,277.5,275,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:24:39,29.88093,-89.9681,13.8,252.7,248,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:25:44,29.87865,-89.97181,13.4,216.5,209,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:26:47,29.87508,-89.97386,13.3,197.3,193,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:27:49,29.8713,-89.97474,13.6,187.2,187,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:28:57,29.86696,-89.97528,14,184.9,184,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:30:03,29.86266,-89.97587,14.1,187.6,189,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:31:09,29.85844,-89.97661,14.1,190,190,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:32:11,29.85448,-89.97761,14.2,200.3,204,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:33:14,29.85064,-89.97961,14.1,208.6,213,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:34:21,29.84682,-89.98223,14.3,214.1,219,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:35:27,29.84329,-89.98505,14.4,216,218,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:36:33,29.83978,-89.98801,14.1,216.9,218,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:37:39,29.83623,-89.99102,14.3,215.7,215,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:38:45,29.83267,-89.99395,14.2,215.2,214,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:39:50,29.82895,-89.99639,14.3,207.5,203,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:40:57,29.82496,-89.99849,14.3,203.6,199,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:42:03,29.82083,-90.00029,14.2,197.6,194,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:43:09,29.81653,-90.00173,14.4,195.7,193,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:44:14,29.81235,-90.00297,14.4,193.3,191,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:45:20,29.80805,-90.00409,14.4,192.1,190,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:46:26,29.80377,-90.00533,14.5,198.2,198,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:47:32,29.79961,-90.00697,14.3,200.9,202,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:48:38,29.79558,-90.00892,14.4,205.3,207,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:49:45,29.7916,-90.01128,14.4,209.9,213,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:50:50,29.78783,-90.01384,14.5,211.9,214,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:51:51,29.78435,-90.01637,14.5,212.3,212,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:52:57,29.78049,-90.01891,14.6,208,208,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:54:03,29.77653,-90.02092,14.2,200,199,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:55:08,29.7724,-90.02263,14.3,198.2,196,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:56:14,29.7681,-90.02377,14.4,187.8,184,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:57:20,29.76364,-90.02419,14.6,181.7,179,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:58:27,29.75914,-90.02386,14.2,171.2,167,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T20:59:32,29.75498,-90.02267,14.2,162.3,160,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:00:02,29.75313,-90.02189,14.1,156.8,156,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:01:07,29.74955,-90.01945,14,138.6,135,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:02:09,29.74665,-90.01615,14.2,131.2,131,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:03:15,29.74373,-90.01249,14.2,130.8,129,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:04:21,29.74089,-90.00868,14.5,128.4,127,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:05:27,29.73806,-90.00489,14.2,131.8,134,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:06:33,29.73499,-90.00132,14.2,135.4,138,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:07:39,29.73178,-89.99797,14.1,138.7,140,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:08:44,29.72838,-89.99501,13.9,145.9,149,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:09:45,29.72497,-89.99284,13.9,152.4,155,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:10:51,29.72109,-89.99079,13.6,157.7,159,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:11:56,29.71745,-89.98915,11.8,158.4,160,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:13:02,29.7142,-89.98763,11.3,156.5,155,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:14:07,29.71105,-89.98604,11.6,157,157,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:15:16,29.70742,-89.98403,12.8,152.6,151,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:16:26,29.70371,-89.98173,13,150.2,147,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:17:27,29.70052,-89.97974,13.3,153.4,152,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:18:36,29.69681,-89.97717,13.3,145.1,142,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:19:47,29.6931,-89.97435,13.8,145.2,142,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:20:51,29.68965,-89.97145,14.4,144.2,142,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:21:58,29.68597,-89.96841,14.6,144.4,142,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:23:04,29.68221,-89.96566,14.6,149.1,149,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:24:09,29.67821,-89.96329,14.5,156.4,158,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:25:10,29.67444,-89.96163,14.4,163.1,167,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:26:16,29.67017,-89.96057,13.9,169.8,172,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:27:22,29.66588,-89.95985,13.7,173,175,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:28:28,29.66169,-89.95936,13.6,173.9,174,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:29:34,29.65752,-89.95884,13.5,172.2,172,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:30:40,29.65341,-89.95789,13.8,165.6,163,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:31:44,29.64953,-89.95645,14.1,161.8,160,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:32:50,29.64604,-89.95399,12.9,123.1,115,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:33:55,29.64345,-89.95011,14.1,126.7,119,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:35:02,29.64122,-89.9459,14,117.9,116,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:36:08,29.6394,-89.94165,13.2,112.8,110,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:37:14,29.63797,-89.93727,13.4,112.4,113,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:38:19,29.63634,-89.93285,13.7,117.3,119,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:39:20,29.63449,-89.92897,13.8,120.4,123,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:40:24,29.63232,-89.92494,13.9,123,125,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:41:30,29.62966,-89.92103,14,130.8,133,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:42:36,29.62687,-89.91725,14,133.2,135,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
368121820,2022-03-31T21:43:42,29.624,-89.91364,13.5,132.8,136,MICHAEL S,,WDL3461,52,0,32,12,0,52,A
