MMSI,BaseDateTime,LAT,LON,SOG,COG,x,y,vx,vy
368121820,2022-03-31T19:42:15,29.9299812121212,-89.98253,14.0272727272727,120.190909090909,212074.397958014,3314767.91516153,-7.05407431194981,12.1245377547673
368121820,2022-03-31T19:42:25,29.9296554545455,-89.98188,14.0727272727273,119.509090909091,212136.23710523,3314730.16244523,-6.93168576571729,12.2471786684899
368121820,2022-03-31T19:42:35,29.9293424242424,-89.9812239393939,14.0939393939394,118.869696969697,212198.698669133,3314693.80613432,-6.80482585807939,12.342344699499
368121820,2022-03-31T19:42:45,29.9290484848485,-89.9805587878788,14.0787878787879,118.293939393939,212262.093633619,3314659.54425214,-6.67327606970285,12.3967598441462
368121820,2022-03-31T19:42:55,29.9287545454545,-89.9798936363636,14.0636363636364,117.718181818182,212325.488965183,3314625.28276453,-6.54132054747035,12.449778843973
368121820,2022-03-31T19:43:05,29.9284606060606,-89.9792284848485,14.0484848484848,117.142424242424,212388.884663827,3314591.02167149,-6.40897405293194,12.5013990467848
368121820,2022-03-31T19:43:15,29.9281666666667,-89.9785633333333,14.0333333333333,116.566666666667,212452.280729544,3314556.76097301,-6.27625135989851,12.5516179559376
368121820,2022-03-31T19:43:25,29.9278727272727,-89.9778981818182,14.0181818181818,115.990909090909,212515.677162334,3314522.50066908,-6.14316725280555,12.6004332303163
368121820,2022-03-31T19:43:35,29.9275787878788,-89.977233030303,14.0030303030303,115.415151515152,212579.073962194,3314488.2407597,-6.00973652508261,12.6478426842949
368121820,2022-03-31T19:43:45,29.9273066666667,-89.9765533333333,14.0242424242424,115.106060606061,212643.938744472,3314456.36405545,-5.95041887331098,12.6992870195954
368121820,2022-03-31T19:43:55,29.92704,-89.97587,14.0545454545455,114.863636363636,212709.17077228,3314425.08346564,-5.90937501602067,12.751844370675
368121820,2022-03-31T19:44:05,29.9267733333333,-89.9751866666666,14.0848484848485,114.621212121212,212774.403138961,3314393.80328952,-5.8679927065517,12.8042812542132
368121820,2022-03-31T19:44:15,29.9265066666667,-89.9745033333333,14.1151515151515,114.378787878788,212839.635844508,3314362.52352708,-5.82627223163121,12.8565957460988
368121820,2022-03-31T19:44:25,29.92624,-89.97382,14.1454545454545,114.136363636364,212904.868888928,3314331.24417832,-5.78421388821371,12.9087859224993
368121820,2022-03-31T19:44:35,29.9259733333333,-89.9731366666667,14.1757575757576,113.893939393939,212970.102272213,3314299.96524323,-5.74181798348345,12.9608498599125
368121820,2022-03-31T19:44:45,29.9257151612903,-89.9724483870968,14.1967741935484,113.406451612903,213035.838127186,3314269.61624965,-5.63968599650176,13.0285202292303
368121820,2022-03-31T19:44:55,29.9254909677419,-89.9717403225806,14.1806451612903,111.938709677419,213103.582822964,3314242.985797,-5.29809541853352,13.1537402333534
368121820,2022-03-31T19:45:05,29.9252667741935,-89.9710322580645,14.1645161290323,110.470967741935,213171.327808748,3314216.35578442,-4.95379470468185,13.2700201655266
368121820,2022-03-31T19:45:15,29.9250425806452,-89.9703241935484,14.1483870967742,109.003225806452,213239.07308454,3314189.7262119,-4.60701743775117,13.3773034565425
368121820,2022-03-31T19:45:25,29.9248183870968,-89.9696161290322,14.1322580645161,107.535483870968,213306.818650336,3314163.09707943,-4.25799831769096,13.475539630331
368121820,2022-03-31T19:45:35,29.9245941935484,-89.9689080645161,14.1161290322581,106.067741935484,213374.564506138,3314136.46838701,-3.90697300289868,13.5646843240077
368121820,2022-03-31T19:45:45,29.92437,-89.9682,14.1,104.6,213442.310651952,3314109.84013463,-3.5541779512279,13.6446993037958
368121820,2022-03-31T19:45:55,29.9242528125,-89.9674703125,14.06875,103.56875,213512.452406333,3314095.023361,-3.30069695125731,13.6760786118851
368121820,2022-03-31T19:46:05,29.924135625,-89.966740625,14.0375,102.5375,213582.594304192,3314080.20704578,-3.04724017056953,13.702763720975
368121820,2022-03-31T19:46:15,29.9240184375,-89.9660109375,14.00625,101.50625,213652.736345528,3314065.39118896,-2.79389428774215,13.7247657091632
368121820,2022-03-31T19:46:25,29.92390125,-89.96528125,13.975,100.475,213722.87853035,3314050.57579054,-2.54074558972521,13.7420972507217
368121820,2022-03-31T19:46:35,29.9237840625,-89.9645515625,13.94375,99.44375,213793.020858659,3314035.76085052,-2.28787994252299,13.7547726055759
368121820,2022-03-31T19:46:45,29.923666875,-89.963821875,13.9125,98.4125,213863.163330462,3314020.94636889,-2.03538276212778,13.7628076082474
368121820,2022-03-31T19:46:55,29.9235663636364,-89.9630827272727,13.9090909090909,98.0090909090909,213934.267424825,3314007.95783184,-1.93795671547081,13.7734212774574
368121820,2022-03-31T19:47:05,29.923476969697,-89.9623372727273,13.9242424242424,98.0242424242424,214006.012618244,3313996.18675811,-1.94371397541702,13.7879114832828
368121820,2022-03-31T19:47:15,29.9233875757576,-89.9615918181818,13.9393939393939,98.0393939393939,214077.757917059,3313984.41616041,-1.94947903442851,13.802399606298
368121820,2022-03-31T19:47:25,29.9232981818182,-89.9608463636364,13.9545454545455,98.0545454545454,214149.503321278,3313972.64603875,-1.95525189180608,13.8168856433918
368121820,2022-03-31T19:47:35,29.9232087878788,-89.9601009090909,13.969696969697,98.069696969697,214221.248830904,3313960.87639311,-1.96103254684936,13.8313695914526
368121820,2022-03-31T19:47:45,29.9231193939394,-89.9593554545454,13.9848484848485,98.0848484848485,214292.994445944,3313949.10722351,-1.96682099885689,13.8458514473695
368121820,2022-03-31T19:47:55,29.92303,-89.95861,14,98.1,214364.740166401,3313937.33852992,-1.97261724712615,13.8603312080318
368121820,2022-03-31T19:48:05,29.9229643283582,-89.957857761194,14.044776119403,97.3238805970149,214437.209063162,3313928.18378708,-1.7904001701715,13.9301903603218
368121820,2022-03-31T19:48:15,29.9228986567164,-89.957105522388,14.089552238806,96.5477611940298,214509.678031169,3313919.02952703,-1.60665145161962,13.9976481382785
368121820,2022-03-31T19:48:25,29.9228329850746,-89.9563532835821,14.134328358209,95.7716417910448,214582.147070423,3313909.87574979,-1.42140282276088,14.0626758532336
368121820,2022-03-31T19:48:35,29.9227673134328,-89.9556010447761,14.1791044776119,94.9955223880597,214654.616180935,3313900.72245536,-1.23468651122161,14.125245237023
368121820,2022-03-31T19:48:45,29.922701641791,-89.9548488059701,14.2238805970149,94.2194029850746,214727.085362707,3313891.56964372,-1.04653523537446,14.1853284501719
368121820,2022-03-31T19:48:55,29.9226359701493,-89.9540965671642,14.2686567164179,93.4432835820895,214799.554615745,3313882.41731488,-0.856982198617706,14.2428980900037
368121820,2022-03-31T19:49:05,29.9225807692308,-89.9533336923077,14.3092307692308,92.8215384615385,214873.081127082,3313874.40003801,-0.704375241725615,14.2918837360911
368121820,2022-03-31T19:49:15,29.92255,-89.952546,14.34,92.56,214949.074445966,3313869.0306003,-0.640504189312822,14.3256886181249
368121820,2022-03-31T19:49:25,29.9225192307692,-89.9517583076923,14.3707692307692,92.2984615384615,215025.067784663,3313863.66168889,-0.576339167279994,14.3592075494535
368121820,2022-03-31T19:49:35,29.9224884615385,-89.9509706153846,14.4015384615385,92.0369230769231,215101.06114318,3313858.29330378,-0.511881458254313,14.3924385505677
368121820,2022-03-31T19:49:45,29.9224576923077,-89.9501829230769,14.4323076923077,91.7753846153846,215177.054521525,3313852.92544497,-0.447132356809786,14.4253796477229
368121820,2022-03-31T19:49:55,29.9224269230769,-89.9493952307692,14.4630769230769,91.5138461538461,215253.047919705,3313847.55811245,-0.382093169441498,14.4580288730071
368121820,2022-03-31T19:50:05,29.9223961538462,-89.9486075384615,14.4938461538462,91.2523076923077,215329.041337727,3313842.19130623,-0.316765214539145,14.4903842644086
368121820,2022-03-31T19:50:15,29.9223815151515,-89.947826969697,14.5121212121212,91.6363636363636,215404.392675018,3313838.63127019,-0.414408870457598,14.5062030650127
368121820,2022-03-31T19:50:25,29.9223709090909,-89.9470481818182,14.5272727272727,92.1818181818182,215479.583479627,3313835.52330935,-0.553063564855324,14.5167411489559
368121820,2022-03-31T19:50:35,29.9223603030303,-89.9462693939394,14.5424242424242,92.7272727272727,215554.774273671,3313832.41586141,-0.691956406176171,14.5259526083007
368121820,2022-03-31T19:50:45,29.9223496969697,-89.9454906060606,14.5575757575758,93.2727272727273,215629.965057153,3313829.30892636,-0.831074689044665,14.5338338644278
368121820,2022-03-31T19:50:55,29.9223390909091,-89.9447118181818,14.5727272727273,93.8181818181818,215705.15583008,3313826.2025042,-0.970405661538506,14.5403814605169
368121820,2022-03-31T19:51:05,29.9223284848485,-89.943933030303,14.5878787878788,94.3636363636364,215780.346592459,3313823.09659492,-1.1099365263575,14.5455920621095
368121820,2022-03-31T19:51:15,29.9223081818182,-89.9431536363636,14.6,94.8939393939394,215855.568306834,3313818.91448978,-1.24554836303642,14.5467731567979
368121820,2022-03-31T19:51:25,29.9222490909091,-89.9423718181818,14.6,95.3636363636364,215930.913904995,3313810.42606722,-1.36475611001628,14.5360737738969
368121820,2022-03-31T19:51:35,29.92219,-89.94159,14.6,95.8333333333333,216006.259566254,3313801.93816539,-1.4838721414689,14.5243975251221
368121820,2022-03-31T19:51:45,29.9221309090909,-89.9408081818182,14.6,96.3030303030303,216081.605290622,3313793.45078429,-1.60288845245516,14.5117451951509
368121820,2022-03-31T19:51:55,29.9220718181818,-89.9400263636364,14.6,96.7727272727273,216156.951078098,3313784.96392391,-1.72179704473739,14.4981176342563
368121820,2022-03-31T19:52:05,29.9220127272727,-89.9392445454545,14.6,97.2424242424242,216232.296928695,3313776.47758425,-1.84058992731691,14.4835157582494
368121820,2022-03-31T19:52:15,29.9219536363636,-89.9384627272727,14.6,97.7121212121212,216307.642842418,3313767.99176531,-1.95925911697115,14.4679405484183
368121820,2022-03-31T19:52:25,29.9218718181818,-89.9377009090909,14.5818181818182,98.1272727272727,216380.992564441,3313757.03590512,-2.06146759682646,14.435365351623
368121820,2022-03-31T19:52:35,29.9217748484849,-89.9369524242424,14.5515151515152,98.5060606060606,216453.011556155,3313744.43349206,-2.15237318985062,14.3914517285918
368121820,2022-03-31T19:52:45,29.9216778787879,-89.9362039393939,14.5212121212121,98.8848484848485,216525.030664888,3313731.83155935,-2.24278844806471,14.3469683712785
368121820,2022-03-31T19:52:55,29.9215809090909,-89.9354554545454,14.4909090909091,99.2636363636364,216597.04989065,3313719.23010701,-2.3327098202019,14.3019198423053
368121820,2022-03-31T19:53:05,29.9214839393939,-89.934706969697,14.4606060606061,99.6424242424243,216669.069233439,3313706.62913502,-2.42213379388303,14.2563107262913
368121820,2022-03-31T19:53:15,29.921386969697,-89.9339584848485,14.430303030303,100.021212121212,216741.088693269,3313694.02864339,-2.51105689575185,14.2101456295377
368121820,2022-03-31T19:53:25,29.92129,-89.93321,14.4,100.4,216813.108270139,3313681.4286321,-2.59947569160806,14.1634291797128
368121820,2022-03-31T19:53:35,29.9211511940298,-89.9324547761194,14.4149253731343,101.205970149254,216885.660340917,3313664.17365396,-2.80134707421366,14.1401035386176
368121820,2022-03-31T19:53:45,29.9210123880597,-89.9316995522388,14.4298507462687,102.011940298507,216958.212591664,3313646.91916806,-3.00307603354699,14.1138983592885
368121820,2022-03-31T19:53:55,29.9208735820896,-89.9309443283582,14.444776119403,102.817910447761,217030.765022384,3313629.66517441,-3.20462146442033,14.0848130413382
368121820,2022-03-31T19:54:05,29.9207347761194,-89.9301891044776,14.4597014925373,103.623880597015,217103.317633081,3313612.41167299,-3.40594221669477,14.0528475715715
368121820,2022-03-31T19:54:15,29.9205959701493,-89.929433880597,14.4746268656716,104.429850746269,217175.870423761,3313595.15866381,-3.60699710367475,14.0180025251283
368121820,2022-03-31T19:54:25,29.9204571641791,-89.9286786567164,14.489552238806,105.235820895522,217248.423394427,3313577.90614685,-3.80774491052472,13.9802790665087
368121820,2022-03-31T19:54:35,29.9202907692308,-89.9279312307692,14.5,106.169230769231,217320.145312361,3313557.61427186,-4.03789278826579,13.9264288972612
368121820,2022-03-31T19:54:45,29.92006,-89.927202,14.5,107.4,217389.927950201,3313530.22988841,-4.33609148771326,13.836484763486
368121820,2022-03-31T19:54:55,29.9198292307692,-89.9264727692308,14.5,108.630769230769,217459.710895635,3313502.84597136,-4.63228945140836,13.7401562741612
368121820,2022-03-31T19:55:05,29.9195984615385,-89.9257435384615,14.5,109.861538461538,217529.49414866,3313475.46252071,-4.92635000929755,13.6374878766543
368121820,2022-03-31T19:55:15,29.9193676923077,-89.9250143076923,14.5,111.092307692308,217599.27770928,3313448.07953645,-5.21813747755771,13.528526943659
368121820,2022-03-31T19:55:25,29.9191369230769,-89.9242850769231,14.5,112.323076923077,217669.061577496,3313420.69701857,-5.50751722120164,13.4133237513365
368121820,2022-03-31T19:55:35,29.9189061538462,-89.9235558461538,14.5,113.553846153846,217738.845753311,3313393.31496707,-5.79435571620207,13.2919314561171
368121820,2022-03-31T19:55:45,29.9185722580645,-89.9228719354839,14.5258064516129,115.98064516129,217803.961577687,3313354.61021698,-6.36328377679625,13.057858654683
368121820,2022-03-31T19:55:55,29.9182125806452,-89.9221993548387,14.558064516129,118.706451612903,217867.910682327,3313313.07508915,-6.99256248909379,12.7687631465186
368121820,2022-03-31T19:56:05,29.9178529032258,-89.9215267741936,14.5903225806452,121.432258064516,217931.860247252,3313271.54036894,-7.60870887489688,12.4492996696341
368121820,2022-03-31T19:56:15,29.9174932258065,-89.9208541935484,14.6225806451613,124.158064516129,217995.810272461,3313230.00605633,-8.21025553596063,12.1000648245567
368121820,2022-03-31T19:56:25,29.9171335483871,-89.9201816129032,14.6548387096774,126.883870967742,218059.760757946,3313188.47215133,-8.79576218750263,11.7217262016973
368121820,2022-03-31T19:56:35,29.9167738709677,-89.9195090322581,14.6870967741935,129.609677419355,218123.711703707,3313146.93865392,-9.36381909629171,11.3150211482987
368121820,2022-03-31T19:56:45,29.9163319354839,-89.9189177419355,14.7,132.170967741935,218179.5791876,3313096.48450617,-9.86877342754502,10.8948295551505
368121820,2022-03-31T19:56:55,29.9158351612903,-89.9183806451613,14.7,134.622580645161,218230.057902699,3313040.08328652,-10.3257741056102,10.4627142329278
368121820,2022-03-31T19:57:05,29.9153383870968,-89.9178435483871,14.7,137.074193548387,218280.537143511,3312983.68234006,-10.7638724733268,10.0114459184454
368121820,2022-03-31T19:57:15,29.9148416129032,-89.9173064516129,14.7,139.525806451613,218331.016910025,3312927.28166676,-11.1822665500177,9.54185070121912
368121820,2022-03-31T19:57:25,29.9143448387097,-89.9167693548387,14.7,141.977419354839,218381.497202229,3312870.88126662,-11.5801904255819,9.05478821990112
368121820,2022-03-31T19:57:35,29.9138480645161,-89.9162322580645,14.7,144.429032258065,218431.978020115,3312814.48113964,-11.9569156625666,8.55115008862963
368121820,2022-03-31T19:57:45,29.91333,-89.9157416129032,14.6677419354839,145.958064516129,218477.912425404,3312755.8345984,-12.1541026969795,8.21099513562327
368121820,2022-03-31T19:57:55,29.91278,-89.9153206451613,14.5870967741935,146.103225806452,218517.026907824,3312693.8182315,-12.1079275650933,8.13520020516647
368121820,2022-03-31T19:58:05,29.91223,-89.9148996774194,14.5064516129032,146.248387096774,218556.141857128,3312631.802041,-12.0614468191061,8.05969224148029
368121820,2022-03-31T19:58:15,29.91168,-89.9144787096774,14.4258064516129,146.393548387097,218595.257273306,3312569.78602691,-12.0146616174411,7.98447230553058
368121820,2022-03-31T19:58:25,29.91113,-89.9140577419355,14.3451612903226,146.538709677419,218634.373156344,3312507.77018922,-11.9675731219324,7.90954145425447
368121820,2022-03-31T19:58:35,29.91058,-89.9136367741936,14.2645161290323,146.683870967742,218673.489506237,3312445.75452794,-11.9201824978136,7.83490074054808
368121820,2022-03-31T19:58:45,29.9100251515151,-89.9132260606061,14.1878787878788,146.963636363636,218711.602152797,3312383.22658242,-11.8940497339684,7.73482290847225
368121820,2022-03-31T19:58:55,29.9094509090909,-89.9128563636364,14.1272727272727,147.781818181818,218745.69856558,3312318.64894935,-11.9520121281493,7.53188162409072
368121820,2022-03-31T19:59:05,29.9088766666667,-89.9124866666667,14.0666666666667,148.6,218779.795412005,3312254.07145687,-12.0066145483396,7.32886882122413
368121820,2022-03-31T19:59:15,29.9083024242424,-89.912116969697,14.0060606060606,149.418181818182,218813.892692063,3312189.49410498,-12.0578668644072,7.12583892470737
368121820,2022-03-31T19:59:25,29.9077281818182,-89.9117472727273,13.9454545454545,150.236363636364,218847.99040574,3312124.9168937,-12.1057798132399,6.92284606160575
368121820,2022-03-31T19:59:35,29.9071539393939,-89.9113775757576,13.8848484848485,151.054545454545,218882.088553029,3312060.339823,-12.1503649922362,6.7199440475826
368121820,2022-03-31T19:59:45,29.9065796969697,-89.9110078787879,13.8242424242424,151.872727272727,218916.187133916,3311995.76289289,-12.1916348525825,6.51718637339146
368121820,2022-03-31T19:59:55,29.906005,-89.910655,13.95,153.5,218948.660208398,3311931.17688889,-12.4843343443482,6.22445949288184
368121820,2022-03-31T20:00:05,29.9054266666667,-89.9103366666667,14.0878787878788,154.981818181818,218977.786315791,3311866.27240398,-12.7660642723023,5.95784623311241
368121820,2022-03-31T20:00:15,29.9048433333333,-89.9100533333333,14.0575757575758,155.436363636364,219003.517661105,3311800.89932195,-12.7853669063821,5.84378552388546
368121820,2022-03-31T20:00:25,29.90426,-89.90977,14.0272727272727,155.890909090909,219029.249352242,3311735.52632836,-12.803664994755,5.72979431283305
368121820,2022-03-31T20:00:35,29.9036766666667,-89.9094866666667,13.9969696969697,156.345454545455,219054.981389189,3311670.1534232,-12.8209608611997,5.61588134610005
368121820,2022-03-31T20:00:45,29.9030933333333,-89.9092033333333,13.9666666666667,156.8,219080.713771942,3311604.78060647,-12.8372569049315,5.50205533728696
368121820,2022-03-31T20:00:55,29.90251,-89.90892,13.9363636363636,157.254545454545,219106.446500492,3311539.40787818,-12.8525556002332,5.38832496680287
368121820,2022-03-31T20:01:05,29.9019266666667,-89.9086366666667,13.9060606060606,157.709090909091,219132.179574827,3311474.03523832,-12.8668594960791,5.27469888122444
368121820,2022-03-31T20:01:15,29.9013142424242,-89.9083666666667,13.9363636363636,158.163636363636,219156.543223029,3311405.46974501,-12.9364287882167,5.1837285434672
368121820,2022-03-31T20:01:25,29.9006945454545,-89.9081,13.9818181818182,158.618181818182,219180.564777706,3311336.10609819,-13.0194713959514,5.09750961150886
368121820,2022-03-31T20:01:35,29.9000748484848,-89.9078333333333,14.0272727272727,159.072727272727,219204.586682234,3311266.7425326,-13.1019575323065,5.01029829320826
368121820,2022-03-31T20:01:45,29.8994551515152,-89.9075666666667,14.0727272727273,159.527272727273,219228.608936604,3311197.37904825,-13.1838766698959,4.92209801258946
368121820,2022-03-31T20:01:55,29.8988354545455,-89.9073,14.1181818181818,159.981818181818,219252.631540808,3311128.01564512,-13.2652183008055,4.83291229831603
368121820,2022-03-31T20:02:05,29.8982157575758,-89.9070333333333,14.1636363636364,160.436363636364,219276.654494838,3311058.65232323,-13.3459719375926,4.74274478359469
368121820,2022-03-31T20:02:15,29.8975936363636,-89.9067706060606,14.2060606060606,160.827272727273,219300.290412537,3310989.02991825,-13.4180902495603,4.6655130476423
368121820,2022-03-31T20:02:25,29.8969618181818,-89.9065236363636,14.2363636363636,160.963636363636,219322.37712579,3310918.37093172,-13.4578019425066,4.64344876821534
368121820,2022-03-31T20:02:35,29.89633,-89.9062766666667,14.2666666666667,161.1,219344.464172732,3310847.71201715,-13.4974844526063,4.62122183296028
368121820,2022-03-31T20:02:45,29.8956981818182,-89.9060296969697,14.2969696969697,161.236363636364,219366.55155336,3310777.05317454,-13.537137230429,4.59883225619326
368121820,2022-03-31T20:02:55,29.8950663636364,-89.9057827272727,14.3272727272727,161.372727272727,219388.639267659,3310706.39440389,-13.5767597264481,4.57628005392478
368121820,2022-03-31T20:03:05,29.8944345454545,-89.9055357575758,14.3575757575758,161.509090909091,219410.727315626,3310635.7357052,-13.6163513910461,4.55356524385941
368121820,2022-03-31T20:03:15,29.8938027272727,-89.9052887878788,14.3878787878788,161.645454545455,219432.81569725,3310565.07707847,-13.6559116745188,4.53068784539763
368121820,2022-03-31T20:03:25,29.8931711940299,-89.905053880597,14.3910447761194,161.682089552239,219453.739816609,3310494.47959155,-13.6618113703775,4.52295034557058
368121820,2022-03-31T20:03:35,29.8925398507463,-89.9048270149254,14.3761194029851,161.65223880597,219473.887852775,3310423.92288104,-13.6452864692109,4.52536918516658
368121820,2022-03-31T20:03:45,29.8919085074627,-89.9046001492537,14.3611940298507,161.622388059701,219494.036198127,3310353.36623316,-13.6287627597762,4.52777203498123
368121820,2022-03-31T20:03:55,29.8912771641791,-89.9043732835821,14.3462686567164,161.592537313433,219514.18485266,3310282.80964791,-13.6122402542487,4.53015889691467
368121820,2022-03-31T20:04:05,29.8906458208955,-89.9041464179105,14.3313432835821,161.562686567164,219534.333816364,3310212.2531253,-13.5957189648016,4.53252977287603
368121820,2022-03-31T20:04:15,29.8900144776119,-89.9039195522388,14.3164179104478,161.532835820896,219554.48308923,3310141.69666533,-13.5791989036068,4.53488466478186
368121820,2022-03-31T20:04:25,29.8893831343284,-89.9036926865672,14.3014925373134,161.502985074627,219574.632671256,3310071.14026799,-13.5626800828342,4.53722357455795
368121820,2022-03-31T20:04:35,29.8887481538462,-89.9035024615385,14.2584615384615,162.94,219591.232225997,3310000.27012085,-13.6310615798061,4.1830474120334
368121820,2022-03-31T20:04:45,29.8881127692308,-89.9033163076923,14.2123076923077,164.54,219607.437563268,3309929.36515252,-13.6980607208556,3.78851190160231
368121820,2022-03-31T20:04:55,29.8874773846154,-89.9031301538462,14.1661538461538,166.14,219623.643162525,3309858.46023023,-13.7536914848905,3.39350634762156
368121820,2022-03-31T20:05:05,29.886842,-89.902944,14.12,167.74,219639.849023766,3309787.55535396,-13.7979801213967,2.99835697833681
368121820,2022-03-31T20:05:15,29.8862066153846,-89.9027578461538,14.0738461538462,169.34,219656.055146984,3309716.65052373,-13.8309622055492,2.60338818288796
368121820,2022-03-31T20:05:25,29.8855712307692,-89.9025716923077,14.0276923076923,170.94,219672.261532169,3309645.74573952,-13.8526825558026,2.20892224567843
368121820,2022-03-31T20:05:35,29.8849235483871,-89.9024451612903,14.0129032258065,172.667741935484,219682.67288016,3309573.6229765,-13.8983161682723,1.7883692299296
